Numot,Season,game_id,host_lat,host_long,host_site,season,team1_id,team1_score,team2_id,team2_score,team1_seed,team1_lat,team1_long,team1_teamname,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team1_ap_preseason,team1_ap_final,team1_coaches_preseason,team1_coaches_before_final,team1_rpi_rating,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_seed,team2_lat,team2_long,team2_teamname,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team2_ap_preseason,team2_ap_final,team2_coaches_preseason,team2_coaches_before_final,team2_rpi_rating,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,result,team1_freq,seed,blockpct,pt_team_season_wins,oppf3grate,fg2pct,fg3pct,rpi_rating,adjoe,adjde,region,manhattan_dist,dist,adj_seed,adjem
0,2015,2015-1458-1332,41.25,-96,Omaha,2015,1458,72,1332,65,1,43.073858,-89.405356,Wisconsin,55.1327,35.7466,76.3323,9.1609,44.0339,36.0169,68.0965,5.9292,36.9771,26.6516,50.2326,40.7008,0.0759,0.0665,59.2656,58.7433,120.4953,124.695,94.4646,94.2605,3,3,4,4,0.551,bo-ryan-1,Bo Ryan,13,13,6,6,1,1,382,124,151,31,3,31,3,8,44.044515,-123.07398,Oregon,50.5818,36.7069,76.7361,10.6464,46.7681,33.2808,69.6221,6.9046,33.9313,32.5295,51.3966,47.8208,0.0819,0.0811,67.7766,66.544,108.9756,113.3464,103.4173,100.6238,NA,NA,NA,NA,0.557,dana-altman-1,Dana Altman,2,10,1,1,0,0,532,56,299,25,9,25,9,1,21,-7,-1.4855,6,-5.8779,4.5509,-0.9603,-0.006,11.3486,-6.3633,WEST,-21.449993,-20.37561333,-42.875,17.7119
0,2015,2015-1181-1428,29.7604,-95.3698,Houston,2015,1181,63,1428,57,1,36.00159,-78.94226,Duke,56.3312,38.5802,69.1391,8.8762,47.1009,32.0225,69.3582,8.4416,34.4681,27.6541,54.2373,47.6478,0.1071,0.0849,66.5735,66.2365,120.4989,122.0286,97.7779,96.1313,4,4,3,5,0.534,mike-krzyzewski-1,Mike Krzyzewski,30,30,21,21,11,11,1012,251,310,29,4,29,4,5,40.762484,-111.846044,Utah,52.7607,40.1681,70.178,13.5043,40.8547,31.6017,67.3179,10.4294,37.8258,28.3088,57.7483,43.75,0.0923,0.0841,62.6865,61.1685,113.6498,113.0478,91.0838,90.5691,25,19,NA,9,0.563,larry-krystkowiak-1,Larry Krystkowiak,0,2,0,0,0,0,108,63,83,24,8,24,8,1,21,-4,-4.6281,5,-0.6547,3.5705,-1.5879,-0.029,8.9808,5.5622,SOUTH,-4.809598,-2.238751198,-8,3.4186
0,2015,2015-1277-1328,40.7127,-74.0059,New York,2015,1277,62,1328,58,7,42.72476,-84.473639,Michigan St.,51.6413,38.6124,63.2787,13.1579,44.1426,32.3484,71.7201,7.2858,34.6757,35.3103,64.5949,50.5495,0.082,0.0879,63.1326,63.7005,110.8472,114.1116,97.9019,96.0718,18,23,18,NA,0.566,tom-izzo-1,Tom Izzo,17,17,12,12,6,6,491,198,198,23,11,23,11,3,35.208152,-97.445692,Oklahoma,48.3534,34.3402,73.5294,12.8697,42.3661,30.9262,65.3846,10.2008,33.5646,33.7394,48.8998,48.9684,0.1006,0.0952,68.1552,67.6449,104.8258,109.3152,91.3524,88.9078,19,13,19,17,0.567,lon-kruger-1,Lon Kruger,2,15,0,3,0,1,559,48,352,22,10,22,10,1,19,4,0.2882,1,1.5709,3.2879,4.2722,-0.001,4.7964,7.164,SOUTH,-16.464541,-13.4180967,8,-2.3676
0,2015,2015-1181-1211,29.7604,-95.3698,Houston,2015,1181,66,1211,52,1,36.00159,-78.94226,Duke,56.3312,38.5802,69.1391,8.8762,47.1009,32.0225,69.3582,8.4416,34.4681,27.6541,54.2373,47.6478,0.1071,0.0849,66.5735,66.2365,120.4989,122.0286,97.7779,96.1313,4,4,3,5,0.534,mike-krzyzewski-1,Mike Krzyzewski,30,30,21,21,11,11,1012,251,310,29,4,29,4,2,47.668144,-117.403062,Gonzaga,57.1429,40.7986,68.9459,8.3333,41.4352,32.3374,66.1017,6.0755,32.107,30.5094,57.4651,44.9376,0.093,0.0865,64.9509,65.0605,120.0066,119.4414,93.6311,93.4313,13,7,13,2,0.557,mark-few-1,Mark Few,15,15,4,4,0,0,435,102,102,32,2,32,2,1,21,-1,0.5429,-3,-2.8553,-0.8117,-2.2184,-0.023,2.5872,2.7,SOUTH,-17.272276,-10.81963851,-0.125,-0.1128
0,2015,2015-1458-1246,39.791,-86.148,Indianapolis,2015,1458,71,1246,64,1,43.073858,-89.405356,Wisconsin,55.1327,35.7466,76.3323,9.1609,44.0339,36.0169,68.0965,5.9292,36.9771,26.6516,50.2326,40.7008,0.0759,0.0665,59.2656,58.7433,120.4953,124.695,94.4646,94.2605,3,3,4,4,0.551,bo-ryan-1,Bo Ryan,13,13,6,6,1,1,382,124,151,31,3,31,3,1,38.028081,-84.510698,Kentucky,51.5129,34.9716,72.2424,18.4044,39.0995,27.3684,65,5.8303,28.0786,31.0458,56.6251,40.0922,0.1016,0.0724,63.8659,63.4428,115.8958,119.725,83.6474,85.8155,1,1,1,1,0.557,john-calipari-1,John Calipari,4,15,4,11,3,5,631,37,177,34,0,34,0,1,21,0,-9.2435,-3,-4.3942,3.6198,0.775,-0.006,4.97,8.445,WEST,3.139993,2.218705301,0,-3.475
0,2016,2016-1455-1435,39.7594,-84.1917,Dayton,2016,1455,70,1435,50,11,37.716484,-97.296733,Wichita St.,49.8188,32.8509,71.5758,11.6597,41.8067,32.7402,71.9068,8.4239,38.4958,37.1202,57.2716,48.9691,0.1089,0.0692,66.1715,66.9999,109.501,108.8782,89.0509,89.8975,10,NA,12,NA,0.581,gregg-marshall-1,Gregg Marshall,4,11,2,2,1,1,228,84,167,24,8,24,8,11,36.14443,-86.804875,Vanderbilt,50.4863,38.8489,69.9029,12.9103,42.7425,29.1874,67.4074,8.7533,38.0613,30.5471,56.8371,43.4383,0.0618,0.0806,69.19,68.5885,110.0171,112.8566,96.8101,96.0874,18,NA,20,NA,0.571,kevin-stallings-1,Kevin Stallings,6,8,2,2,0,0,332,219,282,19,13,19,13,1,12,0,-1.2506,5,6.5731,-0.6675,-5.998,0.01,-3.9784,-6.1899,EAST,8.919804,8.802739354,0,2.2115
0,2016,2016-1276-1409,39.7594,-84.1917,Dayton,2016,1276,67,1409,62,11,42.276138,-83.743132,Michigan,52.9299,38.4154,73.9212,5.9126,50.7284,34.6608,72.9293,9.6061,44.4504,36.748,56.7164,53.5671,0.0819,0.0622,65.9924,66.702,112.4315,112.6709,102.9556,101.0415,25,NA,NA,NA,0.574,john-beilein-1,John Beilein,5,9,2,4,1,1,188,122,297,22,12,22,12,11,36.151887,-95.945175,Tulsa,51.0114,32.9268,67.7824,7.4573,44.7439,36.3215,74.8777,8.971,36.5867,36.7614,53.392,51.1596,0.0978,0.076,69.0244,69.3566,106.594,110.8024,100.3242,99.7414,NA,NA,NA,NA,0.571,frank-haith-1,Frank Haith,0,3,0,0,0,0,43,22,151,20,11,20,11,1,7,0,-1.5447,2,-0.0134,1.9185,5.4886,0.003,1.8685,1.3001,WEST,-12.395682,-9.738245698,0,0.5684
2,2016,2016-1114-1345,39.7392,-104.9903,Denver,2016,1114,85,1345,83,12,34.726644,-92.341835,Arkansas Little Rock,49.4139,38.7097,73.4463,9.9165,45.0939,30.094,68.9542,7.6646,34.6879,39.9749,51.5464,51.7628,0.0978,0.0627,64.0516,63.9886,108.8229,108.2847,93.1235,96.1034,NA,NA,NA,NA,0.582,chris-beard-1,Chris Beard,0,0,0,0,0,0,29,4,4,29,4,29,4,5,40.428206,-86.914435,Purdue,52.8583,36.8421,74.2446,11.6262,42.9728,31.3433,70.6927,7.9092,35.5051,33.0212,64.0257,51.2594,0.0626,0.0881,67.8939,68.311,114.0862,115.3476,94.9121,94.5414,23,12,24,13,0.619,matt-painter-1,Matt Painter,7,8,2,2,0,0,238,133,138,26,8,26,8,1,1,7,-1.7097,3,6.9537,-3.4444,1.8676,-0.037,-7.0629,1.562,MIDWEST,-1.10385,-4.483500843,42.875,-8.6249
0,2016,2016-1231-1151,41.6005,-93.6091,Des Moines,2016,1231,99,1151,74,5,39.166383,-86.526904,Indiana,56.0799,41.4698,72.3027,9.953,48.6677,34.3053,66.6055,8.8022,40.8798,31.3609,54.7109,47.0158,0.1005,0.0882,68.7995,68.7714,119.2026,118.9969,100.1648,98.6859,15,14,15,10,0.602,tom-crean-1,Tom Crean,3,8,2,3,0,1,146,118,214,25,7,25,7,12,35.048247,-85.299812,Chattanooga,50.3571,36.1027,73.262,13.3685,49.956,33.0247,67.0909,10.8929,37.1493,36.3025,55.6663,49.7442,0.1081,0.0902,67.4188,67.0464,109.6847,105.0893,98.6493,99.3651,NA,NA,NA,NA,0.579,matt-mccall-1,Matt McCall,0,0,0,0,0,0,29,5,5,29,5,29,5,1,14,-7,-3.4155,-4,-4.9416,5.7228,5.3671,0.023,13.9076,-0.6792,EAST,-5.345228,-3.093064774,-42.875,14.5868
0,2016,2016-1242-1122,41.6005,-93.6091,Des Moines,2016,1242,105,1122,79,1,38.957351,-95.24587,Kansas,52.2117,42.2047,70.6199,10.2484,43.323,32.9527,71.8927,8.7678,33.4035,32.2462,54.8977,48.6842,0.096,0.0896,69.2473,69.7363,114.3687,118.918,96.1366,92.0105,4,1,5,1,0.677,bill-self-1,Bill Self,12,17,7,10,2,2,382,82,187,30,4,30,4,16,36.533319,-87.354081,Austin Peay,51.1609,34.8639,67.0175,7.7184,52.9262,36.4213,70.5401,7.446,32.0087,40.061,50.3555,52.9089,0.0968,0.1015,70.3103,70.3902,104.7914,104.4127,108.1274,108.8778,NA,NA,NA,NA,0.488,dave-loos-1,Dave Loos,3,3,0,0,0,0,409,390,390,18,17,18,17,1,26,-15,2.53,12,-7.8148,1.0508,7.3408,0.189,14.5053,-16.8673,WEST,-7.042281,-4.94104428,-421.875,31.3726
0,2016,2016-1246-1392,41.6005,-93.6091,Des Moines,2016,1246,85,1392,57,4,38.028081,-84.510698,Kentucky,52.8017,37.0487,68.3398,13.8484,43.0029,32.9897,69.9257,7.4713,31.3948,29.7851,50.4634,39.7698,0.0816,0.0619,68.1451,67.6451,116.1217,122.3039,99.1131,98.9198,2,11,1,16,0.626,john-calipari-1,John Calipari,5,16,5,12,4,6,216,46,186,26,8,26,8,13,40.916417,-73.147259,Stony Brook,51.92,37.5242,66.7826,12.298,45.2424,34.1709,71.0359,6.32,29.2586,34.8919,58.0071,47.5989,0.0869,0.0815,67.5992,67.3624,111.2569,105.7794,95.9682,98.3521,NA,NA,NA,NA,0.572,steve-pikiell-1,Steve Pikiell,0,0,0,0,0,0,192,155,155,26,6,26,6,1,22,-9,1.5504,0,-5.1068,0.8817,-0.4755,0.054,16.5245,0.5677,MIDWEST,-8.475103,-10.69865808,-91.125,15.9568
0,2016,2016-1274-1138,41.8236,-71.4222,Providence,2016,1274,79,1138,72,3,25.720406,-80.27645,Miami FL,53.414,36.5609,75.0712,8.9853,46.9404,33.5766,70.6994,7.3466,34.1116,29.7988,48.9845,46.2025,0.0912,0.0767,66.1954,66.7834,113.7669,117.2064,101.0021,97.0915,NA,10,NA,11,0.636,jim-larranaga-1,Jim Larranaga,1,6,1,2,0,1,116,56,365,25,7,25,7,14,43.000416,-78.78919,Buffalo,49.232,33.5172,70.9402,9.0267,48.8226,34.3619,71.5061,8.65,36.9521,35.8832,48.5915,50.9804,0.0922,0.0793,72.3903,73.0118,104.9169,105.1081,103.8781,102.4637,NA,NA,NA,NA,0.549,nate-oats-1,Nate Oats,0,0,0,0,0,0,20,14,14,20,14,20,14,1,4,-11,-0.0414,5,-6.0844,4.182,3.0437,0.087,12.0983,-5.3722,WEST,16.413638,10.91651274,-166.375,17.4705
0,2016,2016-1428-1201,39.7392,-104.9903,Denver,2016,1428,80,1201,69,3,40.762484,-111.846044,Utah,55.818,36.0465,71.6927,10.0072,43.7725,36.7692,71.9665,10.4987,37.5751,31.8784,56.8849,42.0307,0.0772,0.0918,67.2963,66.5008,111.5243,113.7218,101.3492,97.4808,16,13,16,12,0.637,larry-krystkowiak-1,Larry Krystkowiak,1,3,1,1,0,0,94,72,92,26,8,26,8,14,36.814477,-119.748258,Fresno St.,46.8289,34.3003,69.5946,11.1215,47.9439,32.853,69.2308,7.6696,30.1751,39.3424,50,53.5762,0.1145,0.0614,70.1189,69.6745,104.6446,106.2388,99.8094,100.3047,NA,NA,NA,NA,0.569,rodney-terry-1,Rodney Terry,0,0,0,0,0,0,85,83,83,25,9,25,9,1,8,-11,-1.1143,1,-7.464,8.9891,1.7462,0.068,7.483,-2.8239,WEST,-9.803653,-8.11328617,-166.375,10.3069
0,2016,2016-1438-1214,35.7806,-78.6389,Raleigh,2016,1438,81,1214,45,1,38.036545,-78.502597,Virginia,51.9139,40.4082,75.3982,9.4819,46.4321,34.9259,69.6364,5.8214,28.0963,37.2393,55.7126,48.1805,0.0894,0.0859,61.1656,61.3942,114.7997,118.346,97.2545,91.9132,6,4,6,4,0.657,tony-bennett-1,Tony Bennett,3,5,1,2,0,0,162,71,104,26,7,26,7,16,37.022082,-76.337649,Hampton,47.5954,30.8892,65.4194,8.9943,47.1791,33.1641,72.7273,10.0332,34.7049,32.5799,47.6684,41.5265,0.0713,0.0786,71.8773,72.2133,102.1313,99.8684,100.925,104.8366,NA,NA,NA,NA,0.507,edward-joyner-1,Edward Joyner,2,2,0,0,0,0,120,106,106,21,10,21,10,1,9,-15,0.4876,5,4.6594,4.3185,9.519,0.15,18.4776,-12.9234,EAST,-1.150485,-0.354713286,-421.875,31.401
0,2016,2016-1455-1112,41.8236,-71.4222,Providence,2016,1455,65,1112,55,11,37.716484,-97.296733,Wichita St.,49.8188,32.8509,71.5758,11.6597,41.8067,32.7402,71.9068,8.4239,38.4958,37.1202,57.2716,48.9691,0.1089,0.0692,66.1715,66.9999,109.501,108.8782,89.0509,89.8975,10,NA,12,NA,0.581,gregg-marshall-1,Gregg Marshall,4,11,2,2,1,1,228,84,167,24,8,24,8,6,32.232071,-110.950769,Arizona,52.2794,38.2562,72.2877,11.441,45.4743,32.1086,71.2095,8.2353,29.2404,31.1908,51.6199,48.6128,0.0686,0.0754,70.0436,69.2459,113.644,116.0808,96.3315,96.5462,12,17,10,13,0.6,sean-miller-1,Sean Miller,4,8,4,6,0,0,188,60,107,25,8,25,8,1,12,5,0.2187,-1,5.9294,-2.4606,-5.4053,-0.019,-7.2026,-6.6487,EAST,-19.138449,-14.47713878,15.625,-0.5539
0,2016,2016-1463-1124,41.8236,-71.4222,Providence,2016,1463,79,1124,75,12,41.310189,-72.92886,Yale,51.0516,37.1245,66.6667,12.5903,45.5108,31.8271,69.4,9.2734,30.8201,34.4384,57.5672,49.5854,0.0831,0.1002,66.9779,66.7244,110.7441,107.992,94.2337,95.0242,NA,NA,NA,NA,0.583,james-jones-3,James Jones,0,0,0,0,0,0,253,238,238,22,6,22,6,5,31.545956,-97.119359,Baylor,49.9244,37.3585,72.7273,11.1014,48.6888,37.094,70.0608,9.4554,28.6177,33.8346,63.7529,72.8682,0.1137,0.0967,67.1496,67.2671,112.4583,116.8522,102.6714,99.0091,22,21,21,20,0.601,scott-drew-1,Scott Drew,5,5,3,3,0,0,252,171,182,22,11,22,11,1,1,7,1.4889,0,0.6038,1.1272,-0.234,-0.018,-8.8602,-3.9849,WEST,-33.954732,-26.08450094,42.875,-4.8753
0,2016,2016-1292-1277,38.6272,-90.1978,St Louis,2016,1292,90,1277,81,15,35.849139,-86.362094,Middle Tennessee,48.2189,38.8715,60.7199,9.6861,47.1749,34.0949,66.8056,7.4718,35.6624,33.7886,50.3113,49.3056,0.0901,0.084,69.2026,68.3375,104.1472,102.2371,98.3849,98.959,NA,NA,NA,NA,0.559,kermit-davis-1,Kermit Davis,1,3,0,0,0,0,275,174,224,24,9,24,9,2,42.72476,-84.473639,Michigan St.,51.1077,43.3566,73.0263,13.1876,41.2962,30.2034,71.7489,8.4034,35.3261,32.5025,71.3994,48.7179,0.0654,0.079,66.9045,67.3618,118.2105,121.3448,93.8883,94.7578,13,2,13,3,0.626,tom-izzo-1,Tom Izzo,18,18,13,13,7,7,524,204,204,29,5,29,5,1,2,13,-3.5015,-5,1.2861,-2.8888,-4.4851,-0.067,-19.1077,4.2012,WEST,-3.207954,-2.30354357,274.625,-23.3089
0,2016,2016-1323-1276,40.6827,-73.9753,Brooklyn,2016,1323,70,1276,63,6,41.616717,-86.289848,Notre Dame,52.5269,36.8917,73.5294,9.9049,45.5626,37.5573,72.0388,8.2022,34.5445,34.168,49.5972,52.1315,0.0852,0.0795,65.4047,65.83,115.1057,117.8289,107.7963,103.6852,19,NA,18,NA,0.589,mike-brey-1,Mike Brey,10,12,2,2,0,0,353,176,228,21,11,21,11,11,42.276138,-83.743132,Michigan,52.9299,38.4154,73.9212,5.9126,50.7284,34.6608,72.9293,9.6061,44.4504,36.748,56.7164,53.5671,0.0819,0.0622,65.9924,66.702,112.4315,112.6709,102.9556,101.0415,25,NA,NA,NA,0.574,john-beilein-1,John Beilein,5,9,2,4,1,1,188,122,297,22,12,22,12,1,14,-5,3.9923,-1,-2.58,-0.403,-1.5237,0.015,5.158,2.6437,WEST,1.887295,2.452969877,-15.625,2.5143
0,2016,2016-1393-1173,38.6272,-90.1978,St Louis,2016,1393,70,1173,51,10,43.037587,-76.135062,Syracuse,47.6471,36.0825,68.2889,11.8613,48.7226,30.4465,66.6667,8.5294,43.2071,40.2725,58.7467,65.7444,0.1227,0.0986,65.2376,65.7075,106.8056,109.3881,99.7255,96.3704,NA,NA,NA,NA,0.562,jim-boeheim-1,Jim Boeheim,31,31,17,17,4,4,985,346,346,19,13,19,13,7,39.73686,-84.173662,Dayton,51.9828,34.6774,67.2603,12.2625,43.696,34.8733,65.8824,8.1034,34.8315,36.6867,57.4572,55,0.0849,0.0692,68.781,68.8194,105.445,104.7028,94.5946,93.7641,NA,NA,NA,NA,0.606,archie-miller-1,Archie Miller,2,2,1,1,0,0,115,54,54,25,7,25,7,1,16,3,-0.4012,-6,3.5858,-4.3357,1.4051,-0.044,4.6853,2.6063,EAST,11.339327,8.612631281,3.375,2.079
0,2016,2016-1437-1421,40.6827,-73.9753,Brooklyn,2016,1437,86,1421,56,2,40.039388,-75.345457,Villanova,56.382,34.3566,77.7108,9.7152,43.8861,33.5196,66.3333,6.7952,43.75,37.4869,60.663,57.3298,0.0991,0.0861,67.6994,67.4295,113.604,117.2431,93.853,92.9587,11,6,9,2,0.653,jay-wright-1,Jay Wright,10,12,4,4,1,1,348,157,242,29,5,29,5,15,35.616618,-82.565259,UNC Asheville,50.5618,32.216,70.1058,8.7566,51.6637,28.8217,70.5584,6.26,30.1178,35.4802,46.3263,44.2283,0.1298,0.0958,70.5102,71.0995,104.8938,102.4741,97.0228,98.2248,NA,NA,NA,NA,0.521,nicholas-mcdevitt-1,Nicholas McDevitt,0,0,0,0,0,0,54,42,42,22,11,22,11,1,19,-13,0.9586,7,2.0067,5.8202,2.1406,0.132,14.769,-5.2661,WEST,-11.642572,-8.458926957,-274.625,20.0351
0,2016,2016-1458-1338,38.6272,-90.1978,St Louis,2016,1458,47,1338,43,7,43.073858,-89.405356,Wisconsin,46.6321,35.7627,70.7493,8.4788,45.054,37.9518,70.7904,9.1537,33.7529,29.2769,49.4008,46.7852,0.091,0.0818,64.0913,64.2535,106.6621,109.9967,99.9787,95.2858,17,NA,17,25,0.584,greg-gard-1,Greg Gard,0,0,0,0,0,0,13,7,7,20,12,13,7,10,40.444502,-79.954692,Pittsburgh,50.7223,35.1351,75.7576,9.3777,48.7292,35.8459,66.4311,8.5072,30.8162,34.3498,62.8779,54.9351,0.0751,0.0848,66.4386,66.3197,112.668,112.7404,102.8731,99.8065,NA,NA,NA,NA,0.578,jamie-dixon-1,Jamie Dixon,10,10,3,3,0,0,328,122,122,21,11,21,11,1,21,-3,-0.8989,-1,-5.0729,-4.0902,0.6276,0.006,-2.7437,-4.5207,WEST,-6.821308,-5.886351899,-3.375,1.777
0,2016,2016-1181-1463,41.8236,-71.4222,Providence,2016,1181,71,1463,64,4,36.00159,-78.94226,Duke,50.7197,38.6852,72.2222,9.4976,48.8644,33.8954,68.4008,9.5682,40.1116,28.9834,49.1713,52.4698,0.0928,0.066,68.4041,68.4853,118.0807,119.3292,105.0368,100.7402,5,19,4,21,0.608,mike-krzyzewski-1,Mike Krzyzewski,31,31,22,22,12,12,968,261,320,23,10,23,10,12,41.310189,-72.92886,Yale,51.0516,37.1245,66.6667,12.5903,45.5108,31.8271,69.4,9.2734,30.8201,34.4384,57.5672,49.5854,0.0831,0.1002,66.9779,66.7244,110.7441,107.992,94.2337,95.0242,NA,NA,NA,NA,0.583,james-jones-3,James Jones,0,0,0,0,0,0,253,238,238,22,6,22,6,1,21,-8,-3.0927,1,-5.455,-0.3319,1.5607,0.025,11.3372,5.716,SOUTH,11.321999,7.918634778,-64,5.6212
0,2016,2016-1235-1114,39.7392,-104.9903,Denver,2016,1235,78,1114,61,4,42.026368,-93.648353,Iowa St.,56.6899,38.0201,70.6114,10.1124,48.9888,33.6486,68.5259,7.0379,35.0251,35.6627,53.006,50.0554,0.0849,0.0772,71.7188,71.8467,112.951,120.505,103.6523,100.3057,7,22,7,19,0.606,steve-prohm-1,Steve Prohm,0,1,0,0,0,0,21,11,40,21,11,21,11,12,34.726644,-92.341835,Arkansas Little Rock,49.4139,38.7097,73.4463,9.9165,45.0939,30.094,68.9542,7.6646,34.6879,39.9749,51.5464,51.7628,0.0978,0.0627,64.0516,63.9886,108.8229,108.2847,93.1235,96.1034,NA,NA,NA,NA,0.582,chris-beard-1,Chris Beard,0,0,0,0,0,0,29,4,4,29,4,29,4,1,6,-8,0.1959,-8,-4.3122,7.276,-0.6896,0.024,12.2203,4.2023,SOUTH,-4.031906,-2.035231715,-64,8.018
0,2016,2016-1242-1163,41.6005,-93.6091,Des Moines,2016,1242,73,1163,61,1,38.957351,-95.24587,Kansas,52.2117,42.2047,70.6199,10.2484,43.323,32.9527,71.8927,8.7678,33.4035,32.2462,54.8977,48.6842,0.096,0.0896,69.2473,69.7363,114.3687,118.918,96.1366,92.0105,4,1,5,1,0.677,bill-self-1,Bill Self,12,17,7,10,2,2,382,82,187,30,4,30,4,9,41.808215,-72.249537,Connecticut,50.8853,36.2121,78.6575,13.9935,41.3257,32.7221,65.8171,9.1609,33.6907,36.7167,52.3333,52.6459,0.0848,0.0765,66.4159,66.3376,108.7293,110.3524,93.7251,93.7024,20,NA,24,NA,0.586,kevin-ollie-1,Kevin Ollie,1,1,1,1,1,1,96,43,43,24,10,24,10,1,26,-8,-3.7451,6,-4.4705,1.3264,5.9926,0.091,8.5656,-1.6919,WEST,-17.287359,-18.25167401,-64,10.2575
0,2016,2016-1438-1139,35.7806,-78.6389,Raleigh,2016,1438,77,1139,69,1,38.036545,-78.502597,Virginia,51.9139,40.4082,75.3982,9.4819,46.4321,34.9259,69.6364,5.8214,28.0963,37.2393,55.7126,48.1805,0.0894,0.0859,61.1656,61.3942,114.7997,118.346,97.2545,91.9132,6,4,6,4,0.657,tony-bennett-1,Tony Bennett,3,5,1,2,0,0,162,71,104,26,7,26,7,9,39.840662,-86.171791,Butler,50.0386,38.6643,73.1444,9.3023,48.4794,33.8931,71.028,10.7336,30.5258,36.943,51.2673,50.9162,0.0962,0.0646,70.1183,68.8815,113.7749,115.6415,101.7935,101.7731,24,NA,22,NA,0.575,chris-holtmann-1,Chris Holtmann,1,1,0,0,0,0,44,21,75,21,10,21,10,1,9,-8,0.1796,5,0.2963,1.8753,1.7439,0.082,2.7045,-9.8599,EAST,-9.200705,-6.297309259,-64,12.5644
0,2016,2016-1323-1372,40.6827,-73.9753,Brooklyn,2016,1323,76,1372,75,6,41.616717,-86.289848,Notre Dame,52.5269,36.8917,73.5294,9.9049,45.5626,37.5573,72.0388,8.2022,34.5445,34.168,49.5972,52.1315,0.0852,0.0795,65.4047,65.83,115.1057,117.8289,107.7963,103.6852,19,NA,18,NA,0.589,mike-brey-1,Mike Brey,10,12,2,2,0,0,353,176,228,21,11,21,11,14,31.58562,-94.58546,Stephen F. Austin,55.1492,37.479,74.3682,9.3023,49.545,33.1808,67.1329,6.9297,36.4137,30.6452,64.4472,52.2835,0.1209,0.077,69.1402,68.3218,115.0656,110.3556,93.0518,95.6722,NA,NA,NA,NA,0.571,brad-underwood-1,Brad Underwood,2,2,0,0,0,0,88,13,13,27,5,27,5,1,14,-8,0.6026,-6,3.5228,-2.6223,-0.5873,0.018,7.4733,8.013,WEST,-16.458675,-10.17863165,-64,-0.5397
0,2016,2016-1393-1292,38.6272,-90.1978,St Louis,2016,1393,75,1292,50,10,43.037587,-76.135062,Syracuse,47.6471,36.0825,68.2889,11.8613,48.7226,30.4465,66.6667,8.5294,43.2071,40.2725,58.7467,65.7444,0.1227,0.0986,65.2376,65.7075,106.8056,109.3881,99.7255,96.3704,NA,NA,NA,NA,0.562,jim-boeheim-1,Jim Boeheim,31,31,17,17,4,4,985,346,346,19,13,19,13,15,35.849139,-86.362094,Middle Tennessee,48.2189,38.8715,60.7199,9.6861,47.1749,34.0949,66.8056,7.4718,35.6624,33.7886,50.3113,49.3056,0.0901,0.084,69.2026,68.3375,104.1472,102.2371,98.3849,98.959,NA,NA,NA,NA,0.559,kermit-davis-1,Kermit Davis,1,3,0,0,0,0,275,174,224,24,9,24,9,1,16,-5,2.1752,-5,6.4839,-0.5718,-2.789,0.003,7.151,-2.5886,EAST,11.859358,10.0020578,-15.625,9.7396
0,2016,2016-1437-1234,40.6827,-73.9753,Brooklyn,2016,1437,87,1234,68,2,40.039388,-75.345457,Villanova,56.382,34.3566,77.7108,9.7152,43.8861,33.5196,66.3333,6.7952,43.75,37.4869,60.663,57.3298,0.0991,0.0861,67.6994,67.4295,113.604,117.2431,93.853,92.9587,11,6,9,2,0.653,jay-wright-1,Jay Wright,10,12,4,4,1,1,348,157,242,29,5,29,5,7,41.660695,-91.535698,Iowa,48.7409,38.2309,71.9243,12.693,48.0274,31.0204,68.0585,7.4736,35.1423,38.6639,58.0117,53.1726,0.0978,0.0765,69.2986,69.9311,112.1944,114.3598,99.144,95.9088,NA,25,NA,18,0.594,fran-mccaffery-1,Fran McCaffery,2,7,0,0,0,0,117,85,262,21,10,21,10,1,19,-5,-2.9778,8,-1.177,7.6411,-3.8743,0.059,2.8833,-2.9501,WEST,-16.524924,-16.07394615,-15.625,5.8334
